VendorNumber,VendorName,Brand,Description,ListPrice,ActualPaidPrice,TotalQtyPurchased,TotalSpend,TotalQtySold,TotalRevenue,PriceVariance,SellThroughRate,AllocatedFreight,RemainingStock,UnsoldInventoryValue,FreightPerUnit,NetProfit,NetProfitMargin,GrossProfit,SalesToPurchaseRatio,StockTurnover,SalesEfficiency,ProfitPerUnit,VendorDependency%,OrderSize,DeadStockRisk,UnitCost,VendorCategory,Contribution%,CumulativeContribution,RecommendedAction
1485,CASTLE BRANDS CORP.,930,Pallini Limoncello Liqueur,1.49,1.14,238,271.32000000000005,238,354.62,-0.3500000000000001,1.0,1.3728642421017363,0,0.0,0.005768337151687968,81.92713575789821,23.102796164316228,83.29999999999995,1.307017543859649,1.0,1.307017543859649,0.3442316628483118,8.857474739470234e-05,Medium,False,1.1400000000000001,C,0.5309673594770601,94.32273560151182,Maintain Current Strategy
1485,CASTLE BRANDS CORP.,1000,Goslings Dark'n Stormy VAP,14.99,11.62,15,174.29999999999998,62,1037.3799999999999,-3.370000000000001,4.133333333333334,0.8819483908238707,-47,-546.14,0.05879655938825804,862.1980516091761,83.11303973560085,863.0799999999999,5.951692484222605,4.133333333333334,5.951692484222605,13.906420187244775,5.690173400743261e-05,Small,False,11.62,C,0.5309673594770601,94.32273560151182,Increase Strategic Procurement
1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,25.99,19.11,18458,352732.38,16976,447608.24,-6.879999999999999,0.9197096110087767,1784.806396629226,1482,28321.02,0.09669554646382197,93091.05360337076,20.797439654679003,94875.85999999999,1.2689740590302483,0.9197096110087767,1.2689740590302483,5.483686003968589,0.11515251900498362,Large,True,19.11,C,0.5309673594770601,94.32273560151182,Liquidate Excess Inventory
1485,CASTLE BRANDS CORP.,1271,Jeffersons Reserve Bourbon,49.99,37.59,2774,104274.66,2654,133278.46,-12.399999999999999,0.9567411679884643,527.6240309277466,120,4510.8,0.19020332765960585,28476.175969072243,21.365925123288676,29003.79999999999,1.278148113837053,0.9567411679884643,1.278148113837053,10.729531261896097,0.03404135953548751,Large,False,37.59,C,0.5309673594770601,94.32273560151182,Reduce Procurement Dependency
1485,CASTLE BRANDS CORP.,1498,Jefferson's Wood Experiment,99.99,79.36,127,10078.72,126,12598.74,-20.629999999999995,0.9921259842519685,50.99776755917591,1,79.36,0.4015572248754009,2469.0222324408246,19.59737428060921,2520.0200000000004,1.250033734442469,0.9921259842519685,1.250033734442469,19.595414543181146,0.0032902848225782625,Medium,False,79.36,C,0.5309673594770601,94.32273560151182,Reduce Procurement Dependency
1485,CASTLE BRANDS CORP.,1788,Knappogue Castle Irish 12 Yr,39.99,29.19,56,1634.64,167,6678.33,-10.8,2.982142857142857,8.271188282136157,-111,-3240.09,0.14769979075243136,5035.418811717864,75.39937097624501,5043.69,4.085505065335487,2.982142857142857,4.085505065335487,30.15220845340038,0.0005336422861612716,Small,False,29.19,C,0.5309673594770601,94.32273560151182,Optimize Freight & Logistics
1485,CASTLE BRANDS CORP.,1835,Knappogue Castle Irish Whsky,26.99,19.699999999999996,2942,57957.4,2781,90656.19,-7.290000000000003,0.9452753229095853,293.26124880284226,161,3171.6999999999994,0.09968091393706399,32405.52875119716,35.74552245268322,32698.79,1.5641866267292874,0.9452753229095853,1.5641866267292874,11.652473481192793,0.01892069167276176,Large,True,19.7,C,0.5309673594770601,94.32273560151182,Liquidate Excess Inventory
1485,CASTLE BRANDS CORP.,2086,Jefferson's Rsv Groth Resrve,79.99,58.82,82,4823.24,199,15918.009999999998,-21.169999999999995,2.426829268292683,24.405328494304797,-117,-6881.94,0.2976259572476195,11070.364671505693,69.54615979953331,11094.769999999999,3.3002732602980567,2.426829268292683,3.3002732602980567,55.6299732236467,0.0015745881786231165,Small,False,58.82,C,0.5309673594770601,94.32273560151182,Optimize Freight & Logistics
1485,CASTLE BRANDS CORP.,2595,Clontarf Irish Whiskey,17.99,12.3,2722,33480.6,2581,44067.189999999995,-5.689999999999998,0.9481998530492285,169.4099902112317,141,1734.3000000000002,0.06223732189979122,10417.180009788764,23.63931081103371,10586.589999999997,1.3162007251960837,0.9481998530492285,1.3162007251960837,4.0361022897283085,0.010930029808429421,Large,False,12.299999999999999,C,0.5309673594770601,94.32273560151182,Reduce Procurement Dependency
1485,CASTLE BRANDS CORP.,3134,Jefferson's Ocean Aged Cask,99.99,73.52,338,24849.76,306,30596.94,-26.47,0.9053254437869822,125.73841563028908,32,2352.64,0.37200714683517483,5621.441584369712,18.372561388065968,5747.18,1.2312770827565336,0.9053254437869822,1.2312770827565336,18.37072413192716,0.008112417863847038,Medium,True,73.52,C,0.5309673594770601,94.32273560151182,Liquidate Excess Inventory
1485,CASTLE BRANDS CORP.,3667,Boru Original Irish Vodka,17.99,13.13,7467,98041.71,7573,136991.27,-4.859999999999998,1.014195794830588,496.0856475508927,-106,-1391.78,0.06643707614180966,38453.47435244909,28.070018149659532,38949.55999999998,1.397275404519158,1.014195794830588,1.397275404519158,5.07770689983482,0.032006559403636524,Large,False,13.13,C,0.5309673594770601,94.32273560151182,Maintain Current Strategy
1485,CASTLE BRANDS CORP.,4052,Goslings Family Rsv Rum,64.99,46.42,10,464.20000000000005,23,1494.77,-18.569999999999993,2.3,2.348826408608381,-13,-603.46,0.23488264086083813,1028.2211735913916,68.78791878291587,1030.57,3.220099095217578,2.3,3.220099095217578,44.705268417017024,0.0001515420821930592,Small,False,46.42,C,0.5309673594770601,94.32273560151182,Optimize Freight & Logistics
1485,CASTLE BRANDS CORP.,4062,Goslings Dark'N Stormy RTD,7.99,5.83,5565,32443.949999999997,5530,45436.7,-2.16,0.9937106918238994,164.16459836184808,35,204.05,0.02949947859152706,12828.585401638153,28.233972541223622,12992.75,1.4004675756188751,0.9937106918238994,1.4004675756188751,2.319816528325163,0.010591606500576264,Large,False,5.829999999999999,C,0.5309673594770601,94.32273560151182,Reduce Procurement Dependency
1485,CASTLE BRANDS CORP.,4224,Goslings Black Seal Rum 80,14.990000000000002,11.44,13009,148822.96,13082,212285.18,-3.5500000000000025,1.0056114997309555,753.0359729755896,-73,-835.12,0.05788576931167574,62709.184027024414,29.540066822858016,63462.22,1.4264276157388618,1.0056114997309555,1.4264276157388618,4.793547166107966,0.04858453519287884,Large,False,11.44,C,0.5309673594770601,94.32273560151182,Maintain Current Strategy
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,24.99,18.37,20089,369034.93,20179,522535.20999999996,-6.619999999999997,1.0044800637164617,1867.2964008680422,-90,-1653.3000000000002,0.09295118726009469,151632.98359913193,29.01871121739948,153500.27999999997,1.415950544302134,1.0044800637164617,1.415950544302134,7.514395341648839,0.12047462665697943,Large,False,18.37,C,0.5309673594770601,94.32273560151182,Optimize Freight & Logistics
1485,CASTLE BRANDS CORP.,4294,Goslings Black Seal 151,15.99,11.71,6970,81618.70000000001,6723,108721.77,-4.279999999999999,0.9645624103299857,412.98612235304796,247,2892.3700000000003,0.05925195442654921,26690.083877646943,24.54897844069954,27103.069999999992,1.3320693664564613,0.9645624103299857,1.3320693664564613,3.9699663658555617,0.026645126548665753,Large,False,11.71,C,0.5309673594770601,94.32273560151182,Reduce Procurement Dependency
1485,CASTLE BRANDS CORP.,4639,Jeffersons  Ocean Bourbon,79.99,58.82,260,15293.2,807,64551.92999999999,-21.169999999999995,3.103846153846154,77.38274888438107,-547,-32174.54,0.29762595724761953,49181.347251115614,76.18880992576926,49258.729999999996,4.220956372766981,3.103846153846154,4.220956372766981,60.943429059622815,0.004992596663926956,Medium,False,58.82,C,0.5309673594770601,94.32273560151182,Optimize Freight & Logistics
1485,CASTLE BRANDS CORP.,5147,Pallini Limoncello Liqueur,12.990000000000002,9.44,4384,41384.96,4264,54941.36,-3.5500000000000025,0.9726277372262774,209.4056160430881,120,1132.8,0.04776587957187228,13346.994383956913,24.293163445456962,13556.400000000001,1.327568276011382,0.9726277372262774,1.327568276011382,3.130158157588394,0.013510476109169467,Large,False,9.44,C,0.5309673594770601,94.32273560151182,Reduce Procurement Dependency
1485,CASTLE BRANDS CORP.,5505,Pallini Limoncello Liqueur,18.99,14.5,10714,155353.0,10432,198103.68,-4.489999999999998,0.9736792981146164,786.0776153738427,282,4089.0,0.07336920061357502,41964.60238462615,21.183151360250424,42750.67999999999,1.275184129048039,0.9736792981146164,1.275184129048039,4.022680443311556,0.05071632291025059,Large,False,14.5,C,0.5309673594770601,94.32273560151182,Reduce Procurement Dependency
1485,CASTLE BRANDS CORP.,5645,Pallini Raspicello Liqueur,24.99,18.79,12,225.48,12,299.88,-6.199999999999999,1.0,1.140916369265441,0,0.0,0.0950763641054534,73.25908363073457,24.429466330110234,74.4,1.3299627461415646,1.0,1.3299627461415646,6.104923635894547,7.360988516348769e-05,Small,False,18.79,C,0.5309673594770601,94.32273560151182,Optimize Freight & Logistics
1485,CASTLE BRANDS CORP.,8100,Jefferson's Manhattan RTD,39.99,28.77,23,661.71,147,5758.530000000001,-11.220000000000002,6.391304347826087,3.3482161198626708,-124,-3567.48,0.14557461390707263,5093.471783880138,88.45090298878598,5096.820000000001,8.70249807317405,6.391304347826087,8.70249807317405,34.64946791755196,0.00021602092031014475,Small,False,28.770000000000003,C,0.5309673594770601,94.32273560151182,Optimize Freight & Logistics
1485,CASTLE BRANDS CORP.,8485,Gozio Amaretto,18.99,13.23,3947,52218.81,4407,80290.93,-5.759999999999998,1.1165442107930073,264.2242997718729,-460,-6085.8,0.06694307062879983,27807.895700228124,34.633919049422055,28072.119999999995,1.5375863601640865,1.1165442107930073,1.5375863601640865,6.3099377581638585,0.01704727961448458,Large,False,13.229999999999999,C,0.5309673594770601,94.32273560151182,Increase Strategic Procurement
1485,CASTLE BRANDS CORP.,8508,Celtic Honey Liqueur,21.99,16.05,14,224.7,30,659.6999999999999,-5.939999999999998,2.142857142857143,1.1369696122669177,-16,-256.8,0.0812121151619227,433.86303038773303,65.76671674817842,434.99999999999994,2.9359145527369823,2.142857142857143,2.9359145527369823,14.462101012924434,7.335524745536492e-05,Small,False,16.05,C,0.5309673594770601,94.32273560151182,Increase Strategic Procurement
1485,CASTLE BRANDS CORP.,8520,Brady's Irish Cream,15.99,12.3,3283,40380.9,3177,54299.229999999996,-3.6899999999999995,0.9677124581175753,204.32512779701457,106,1303.8000000000002,0.06223732189979122,13714.00487220298,25.256352386954624,13918.329999999994,1.3446760721033952,0.9677124581175753,1.3446760721033952,4.316652462135027,0.013182692087095443,Large,False,12.3,C,0.5309673594770601,94.32273560151182,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,7302,Marques de Caceres Rioja Re,10.99,6.42,13777,88448.34000000001,13085,147412.15,-4.57,0.9497713580605357,444.770951065016,692,4442.64,0.03228358503774523,58519.03904893497,39.69756838153095,58963.80999999998,1.6666468811059652,0.9497713580605357,1.6666468811059652,4.472223083602214,0.02887472126264465,Large,False,6.420000000000001,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,8016,La Vieille Ferme Wh Rhone,6.99,4.79,16210,77645.9,15728,113786.72,-2.2,0.9702652683528686,390.44984664832737,482,2308.78,0.02408697388330212,35750.37015335168,31.418754449861705,36140.82000000001,1.4654569011370853,0.9702652683528686,1.4654569011370853,2.2730398113779042,0.025348171821960478,Large,False,4.79,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,8018,La Vieille Ferme Red Ventoux,6.99,4.6,19854,91328.40000000001,19622,141699.28,-2.3900000000000006,0.9883146972902186,459.2536086855469,232,1067.1999999999998,0.023131540681250475,49911.62639131444,35.223627382802825,50370.87999999999,1.5515357763850017,0.9883146972902186,1.5515357763850017,2.543656426017452,0.029814941618613935,Large,False,4.6000000000000005,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,13497,Mohua Svgn Bl Marlboro,10.99,6.799999999999999,10986,74704.8,10455,122141.45,-4.190000000000001,0.9516657564172584,375.6602435401479,531,3610.7999999999993,0.034194451441848524,47060.98975645984,38.52990918026587,47436.649999999994,1.6349879793534015,0.9516657564172584,1.6349879793534015,4.501290268432314,0.02438802443303759,Large,False,6.8,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,13498,Riva Rey Tempranillo,6.99,4.63,2144,9926.720000000001,2127,16978.73,-2.3600000000000003,0.992070895522388,49.9174625024745,17,78.71,0.02328239855525863,7002.092537497524,41.24037862371051,7052.009999999998,1.710406861480932,0.992070895522388,1.710406861480932,3.2920040138681355,0.0032406631153543406,Large,False,4.630000000000001,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,13791,The Chocolate Block Red,29.99,19.73,25,493.25,26,779.74,-10.259999999999998,1.04,2.4803548784840856,-1,-19.73,0.09921419513936343,284.0096451215159,36.42363417568881,286.49,1.5808210846426762,1.04,1.5808210846426762,10.923447889289074,0.0001610257045276313,Small,False,19.73,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,13792,The Wolftrap Syrah Vio Mourv,9.99,6.16,3080,18972.8,3009,27072.91,-3.83,0.9769480519480519,95.4065423993976,71,437.36,0.030976150129674543,8004.703457600603,29.56720743208101,8100.110000000001,1.4269327669084164,0.9769480519480519,1.4269327669084164,2.6602537246927893,0.006193833729066078,Large,False,6.16,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,13895,Mohua Pinot Noir,16.99,10.27,1121,11512.67,1072,17722.28,-6.719999999999999,0.9562890276538805,57.89256401191562,49,503.22999999999996,0.05164367886879181,6151.717435988083,34.71177205183579,6209.609999999999,1.539371839894655,0.9562890276538805,1.539371839894655,5.738542384317242,0.003758410132273948,Medium,False,10.27,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,15056,Cono Sur Vision Pnt Nr,9.99,6.53,265,1730.45,266,2972.34,-3.46,1.0037735849056604,8.70173360258041,-1,-6.53,0.03283673057577513,1233.1882663974197,41.4888023038219,1241.89,1.7176688144702246,1.0037735849056604,1.7176688144702246,4.636046114276014,0.0005649202846423509,Medium,False,6.53,C,0.38378188689061726,97.12645602097777,Increase Strategic Procurement
1587,VINEYARD BRANDS INC,15057,Cono Sur Organic Cab Svgn,9.99,6.8,798,5426.4,873,8875.27,-3.1900000000000004,1.093984962406015,27.28717225059512,-75,-510.0,0.034194451441848524,3421.5828277494056,38.5518731007553,3448.870000000001,1.635572386849477,1.093984962406015,1.635572386849477,3.919338863401381,0.0017714949478940464,Medium,False,6.8,C,0.38378188689061726,97.12645602097777,Increase Strategic Procurement
1587,VINEYARD BRANDS INC,15058,Cono Sur Organic Svgn Bl,8.99,5.95,181,1076.95,226,2315.7400000000002,-3.04,1.2486187845303867,5.4155462471027604,-45,-267.75,0.029920145011617463,1233.3744537528974,53.260489249781806,1238.7900000000002,2.1502762430939226,1.2486187845303867,2.1502762430939226,5.4574090874022,0.00035157958943949827,Medium,False,5.95,C,0.38378188689061726,97.12645602097777,Increase Strategic Procurement
1587,VINEYARD BRANDS INC,15059,Cono Sur Organic Chard,8.99,6.2,581,3602.2000000000003,594,6143.06,-2.79,1.0223752151462995,18.11400779173923,-13,-80.60000000000001,0.03117729396168542,2522.7459922082608,41.06660185979399,2540.86,1.705363389040031,1.0223752151462995,1.705363389040031,4.247047124929732,0.0011759691694869406,Medium,False,6.2,C,0.38378188689061726,97.12645602097777,Increase Strategic Procurement
1587,VINEYARD BRANDS INC,16703,Catena Padrillos Malbec,9.99,6.53,1567,10232.51,1530,16219.7,-3.46,0.9763880025526483,51.45515681223962,37,241.61,0.032836730575775123,5935.734843187761,36.59583619418214,5987.1900000000005,1.585114502697774,0.9763880025526483,1.585114502697774,3.8795652569854644,0.0033404908906964673,Large,False,6.53,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,16795,Salon Brut Bl de Bl 97,289.99,189.54,13,2464.02,18,5219.82,-100.45000000000002,1.3846153846153846,12.390560623785824,-5,-947.6999999999999,0.9531200479835249,2743.409439376214,52.55754871578357,2755.7999999999997,2.1184162466213747,1.3846153846153846,2.1184162466213747,152.41163552090077,0.0008044005199598055,Small,False,189.54,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,16796,Delamotte Brut,39.99,24.13,5,120.64999999999999,111,3883.8900000000003,-15.860000000000003,22.2,0.6067000833027977,-106,-2557.7799999999997,0.12134001666055953,3762.6332999166975,96.87795740653564,3763.2400000000002,32.19138002486532,22.2,32.19138002486532,33.89759729654683,3.9387230108988776e-05,Small,False,24.13,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,17024,Marques de Caceres Albarino,12.99,8.72,530,4621.6,529,6843.71,-4.27,0.9981132075471698,23.240158350536344,1,8.72,0.04384935537837046,2198.8698416494635,32.12979278270797,2222.1099999999997,1.480809676302579,0.9981132075471698,1.480809676302579,4.156653764932823,0.0015087610664873815,Medium,False,8.72,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,18595,Delamotte Bl de Bl Champagne,49.99,32.25,12,387.0,23,1149.77,-17.740000000000002,1.9166666666666667,1.9460665747052026,-11,-354.75,0.16217221455876688,760.8239334252947,66.17183727400216,762.77,2.970981912144703,1.9166666666666667,2.970981912144703,33.079301453273686,0.00012633947826090887,Small,False,32.25,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,19224,Miraval Cotes de Prvnce Rose,18.99,12.74,8457,107742.18,8246,165657.54,-6.249999999999998,0.9750502542272673,541.7918738601327,211,2688.14,0.06406431049546325,57373.568126139886,34.633840467593494,57915.360000000015,1.537536552536806,0.9750502542272673,1.537536552536806,6.95774534636671,0.03517336126070525,Large,False,12.739999999999998,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,19321,Goats Do Roam White,8.99,5.8,48,278.4,48,431.52,-3.1900000000000004,1.0,1.3999610707956804,0,0.0,0.029165855641576675,151.72003892920432,35.15944543224053,153.12,1.55,1.0,1.55,3.1608341443584234,9.088607428381662e-05,Small,False,5.8,C,0.38378188689061726,97.12645602097777,Maintain Current Strategy
1587,VINEYARD BRANDS INC,19497,Tintonegro Mendocino Malbec,10.99,7.14,180,1285.2,162,1780.3799999999999,-3.8500000000000005,0.9,6.462751322509371,18,128.51999999999998,0.03590417401394095,488.7172486774905,27.450165059003726,495.17999999999984,1.3852941176470588,0.9,1.3852941176470588,3.016773139984509,0.0004195645929222742,Medium,False,7.140000000000001,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,19782,Marques de Caceres Gran RSV,24.99,16.44,1177,19349.88,1113,28393.87,-8.549999999999997,0.945624468988955,97.3027253037641,64,1052.16,0.08267011495646907,8946.687274696234,31.509221091370197,9043.989999999998,1.4673925626412152,0.945624468988955,1.4673925626412152,8.038353346537498,0.006316934738013426,Medium,False,16.44,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,19785,Warre's Vintage Port 2011,39.99,25.97,6,155.82,15,599.85,-14.020000000000003,2.5,0.7835557975983584,-9,-233.73,0.13059263293305973,443.2464442024017,73.89288058721375,444.03000000000003,3.849634193299962,2.5,3.849634193299962,29.549762946826778,5.0868779076524086e-05,Small,False,25.97,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,19786,Warre's Vintage Port 2011,74.99,50.33,8,402.64,41,3074.5899999999997,-24.659999999999997,5.125,2.0247138130214544,-33,-1660.8899999999999,0.2530892266276818,2669.925286186978,86.8384170307904,2671.95,7.636076892509437,5.125,7.636076892509437,65.12012893138971,0.0001314452907673704,Small,False,50.33,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,19934,Perrin Cotes du Rhone RSV Rg,9.99,6.7,6464,43308.8,6453,64958.47,-3.29,0.9982982673267327,217.78244979481315,11,73.7,0.03369159186182134,21431.887550205185,32.99321481895307,21649.67,1.4998907843209692,0.9982982673267327,1.4998907843209692,3.321228506152981,0.014138530222496256,Large,False,6.7,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,19949,Warre's Quinta Cavadinha,29.99,20.54,90,1848.6,73,2549.27,-9.45,0.8111111111111111,9.295862196382526,17,349.18,0.10328735773758362,691.3741378036176,27.12047518715623,700.6700000000001,1.3790273720653468,0.8111111111111111,1.3790273720653468,9.470878600049556,0.0006034913682509462,Medium,False,20.54,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,19951,Warre's Vintage Port 2000,65.99,42.85,10,428.5,27,1781.7299999999998,-23.139999999999993,2.7,2.154753300416484,-17,-728.45,0.2154753300416484,1351.0752466995832,75.8294043822343,1353.2299999999998,4.15806301050175,2.7,4.15806301050175,50.03982395183642,0.00013988751016744046,Small,False,42.85,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,20576,Peregrine Pnt Nr,26.99,18.61,6,111.66,18,485.82,-8.379999999999999,3.0,0.5614930070583538,-12,-223.32,0.09358216784305896,373.5985069929416,76.90060248506477,374.15999999999997,4.3508866200967224,3.0,4.3508866200967224,20.75547261071898,3.645236729357387e-05,Small,False,18.61,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,20903,Delamotte Brut,19.99,12.66,58,734.28,162,3076.3799999999997,-7.329999999999998,2.793103448275862,3.6923973242236077,-104,-1316.64,0.06366202283144151,2338.4076026757757,76.0116631455079,2342.0999999999995,4.189655172413793,2.793103448275862,4.189655172413793,14.434614831331949,0.00023971202092356634,Small,False,12.66,C,0.38378188689061726,97.12645602097777,Increase Strategic Procurement
1587,VINEYARD BRANDS INC,21338,Vincent Delaporte Sancerre,19.99,12.98,736,9553.279999999999,733,14652.67,-7.009999999999998,0.9959239130434783,48.03958368682097,3,38.94,0.06527117348752849,5051.35041631318,34.47392465887228,5099.390000000001,1.5337842081463122,0.9959239130434783,1.5337842081463122,6.891337539308568,0.003118750415711565,Medium,False,12.979999999999999,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,21965,Marques de Caceres Blanco Wh,8.99,4.69,4578,21470.82,4076,34616.21,-4.3,0.8903451288772389,107.96807528039265,502,2354.38,0.023584114303274936,13037.421924719607,37.66276529036428,13145.39,1.6122444322107865,0.8903451288772389,1.6122444322107865,3.198582415289403,0.007009333841431234,Large,True,4.6899999999999995,C,0.38378188689061726,97.12645602097777,Liquidate Excess Inventory
1587,VINEYARD BRANDS INC,21977,Massolino Barolo Margheria,65.99,45.20000000000001,15,678.0,37,2441.6299999999997,-20.789999999999985,2.466666666666667,3.4093879525843085,-22,-994.4000000000002,0.22729253017228723,1760.2206120474154,72.09202917917193,1763.6299999999997,3.60122418879056,2.466666666666667,3.60122418879056,47.57353005533555,0.0002213389309067086,Small,False,45.2,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,21979,Massolino Dolcetto D'Alba,16.99,11.640000000000002,78,907.9200000000001,229,3890.7099999999996,-5.349999999999996,2.9358974358974357,4.56556269898281,-151,-1757.6400000000003,0.058532855115164234,2978.2244373010167,76.54706820351599,2982.7899999999995,4.285300467001497,2.9358974358974357,4.285300467001497,13.005346887777366,0.0002963982922548951,Small,False,11.64,C,0.38378188689061726,97.12645602097777,Increase Strategic Procurement
1587,VINEYARD BRANDS INC,21980,Massolino Barolo Parussi,65.99,44.59,2,89.18,15,989.8499999999999,-21.39999999999999,7.5,0.44845017346824284,-13,-579.6700000000001,0.22422508673412142,900.2215498265316,90.94524926266925,900.6699999999998,11.099461762727067,7.5,11.099461762727067,60.01476998843544,2.9113577962035802e-05,Small,False,44.59,C,0.38378188689061726,97.12645602097777,Optimize Freight & Logistics
1587,VINEYARD BRANDS INC,21981,Massolino Barolo Serralunga,39.99,25.969999999999995,201,5219.969999999999,197,7878.03,-14.020000000000007,0.9800995024875622,26.249119219545,4,103.87999999999998,0.1305926329330597,2631.8108807804556,33.40696698007568,2658.0600000000004,1.5092098230449602,0.9800995024875622,1.5092098230449602,13.359446095332261,0.001704104099063557,Medium,False,25.969999999999995,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,21983,Massolino Barbera D'Alba,17.99,11.68,74,864.3199999999999,297,5343.03,-6.309999999999999,4.013513513513513,4.346315922090958,-223,-2604.64,0.058733998947175105,4474.363684077909,83.7420655335626,4478.71,6.1817729544613105,4.013513513513513,6.1817729544613105,15.065197589487909,0.000282164697288033,Small,False,11.68,C,0.38378188689061726,97.12645602097777,Increase Strategic Procurement
1587,VINEYARD BRANDS INC,22289,Pichot Dom Moriette Vouvray,12.99,8.84,2563,22656.92,2459,32850.41,-4.15,0.9594225516972298,113.93249275909508,104,919.36,0.04445278687440308,10079.55750724091,30.68320154068369,10193.490000000005,1.4499062538067842,0.9594225516972298,1.4499062538067842,4.099047379927169,0.007396546387077911,Large,False,8.84,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,23069,Delamotte Bl de Bl Brut,24.99,16.66,46,766.3599999999999,132,3298.68,-8.329999999999998,2.869565217391304,3.853714677496328,-86,-1432.76,0.08377640603252887,2528.466285322503,76.65085080464014,2532.3199999999997,4.304347826086957,2.869565217391304,4.304347826086957,19.15504761607957,0.0002501848128166153,Small,False,16.659999999999997,C,0.38378188689061726,97.12645602097777,Increase Strategic Procurement
1587,VINEYARD BRANDS INC,23525,La Vieille Ferme Red B/B,24.99,17.0,24,408.0,20,499.79999999999995,-7.989999999999998,0.8333333333333334,2.0516670865109115,4,68.0,0.0854861286046213,89.74833291348904,17.956849322426777,91.79999999999995,1.2249999999999999,0.8333333333333334,1.2249999999999999,4.487416645674452,0.00013319510886421402,Small,False,17.0,C,0.38378188689061726,97.12645602097777,Reduce Procurement Dependency
1587,VINEYARD BRANDS INC,23848,Dom Cherrier Sancerre,15.99,10.73,5931,63639.63,5382,88498.18,-5.26,0.9074355083459787,320.0179761488539,549,5890.77,0.05395683293691686,24538.53202385114,27.727725049092697,24858.549999999996,1.3906143074684751,0.9074355083459787,1.3906143074684751,4.55937049867171,0.02077570452433407,Large,True,10.73,C,0.38378188689061726,97.12645602097777,Liquidate Excess Inventory
1587,VINEYARD BRANDS INC,24634,Marques de Caceres RSV Red,16.99,10.27,5030,51658.1,4515,77100.84999999999,-6.719999999999999,0.8976143141153081,259.76770471002277,515,5289.05,0.0516436788687918,25182.98229528997,32.6623925615476,25442.749999999993,1.492521985903469,0.8976143141153081,1.492521985903469,5.577626200507192,0.01686423101279033,Large,True,10.27,C,0.38378188689061726,97.12645602097777,Liquidate Excess Inventory
1587,VINEYARD BRANDS INC,25295,Stark Conde Cab Svgn,9.99,6.89,3956,27256.84,3956,39520.44,-3.1000000000000005,1.0,137.06363115268155,0,0.0,0.03464702506387299,12126.53636884732,30.684213963324602,12263.600000000002,1.4499274310595065,1.0,1.4499274310595065,3.0653529749361277,0.008898229831113881,Large,False,6.89,C,0.38378188689061726,97.12645602097777,Maintain Current Strategy
